user_id,event_time,event_type,product_id,category_id,user_session,price,device,browser,location,time_on_page
1059,2025-03-19 07:21:59,purchase,8,5,41377,697.97,desktop,Safari,Germany,97
1975,2025-03-28 00:16:59,view,83,1,33410,107.1,mobile,Safari,India,246
1945,2025-03-29 10:50:59,view,90,8,22329,166.24,tablet,Firefox,France,194
1176,2025-03-11 06:42:59,purchase,86,1,27336,440.77,desktop,Safari,Germany,104
1609,2025-04-02 18:57:59,view,93,8,26691,814.99,mobile,Safari,France,174
1500,2025-03-11 22:58:59,view,58,5,46353,193.23,tablet,Edge,Germany,276
1709,2025-03-24 09:08:59,view,16,3,27351,93.6,desktop,Chrome,Canada,24
1038,2025-03-30 15:50:59,cart,84,6,20993,966.35,mobile,Firefox,UK,78
1045,2025-03-15 01:56:59,view,60,4,25791,798.24,desktop,Edge,France,274
1183,2025-03-12 19:47:59,view,47,5,18523,449.53,mobile,Chrome,Canada,115
1641,2025-04-02 03:43:59,view,4,10,32670,859.84,desktop,Firefox,India,178
1461,2025-03-26 09:49:59,view,19,7,47595,110.15,desktop,Firefox,Germany,205
1490,2025-03-18 09:59:59,purchase,32,3,42183,867.23,desktop,Chrome,UK,201
1808,2025-03-21 09:27:59,purchase,11,7,30199,684.11,mobile,Edge,UK,27
1628,2025-03-19 23:22:59,view,16,5,44825,911.03,desktop,Safari,India,160
1240,2025-03-17 19:23:59,view,77,5,47589,327.51,tablet,Chrome,UK,108
1149,2025-03-29 16:56:59,view,63,2,11968,671.03,mobile,Chrome,India,33
1239,2025-04-03 14:55:59,cart,49,5,27386,695.18,desktop,Chrome,UK,196
1113,2025-03-12 00:34:59,view,84,5,47373,75.45,tablet,Firefox,India,156
1364,2025-04-02 15:21:59,view,87,10,40323,38.1,desktop,Safari,USA,6
1962,2025-03-20 18:05:59,view,72,7,24635,303.64,desktop,Safari,Canada,88
1451,2025-03-25 00:58:59,view,90,6,32899,371.2,desktop,Firefox,Canada,115
1794,2025-03-14 03:25:59,view,28,3,20894,261.09,mobile,Firefox,France,31
1043,2025-03-06 11:23:59,view,4,4,46678,777.15,tablet,Chrome,France,55
1841,2025-04-02 11:40:59,view,67,1,27916,943.93,mobile,Chrome,Germany,249
1423,2025-03-11 07:46:59,purchase,10,8,38682,856.13,desktop,Edge,UK,178
1980,2025-03-13 06:20:59,purchase,3,5,44956,363.61,mobile,Chrome,UK,113
1187,2025-03-24 01:51:59,cart,35,3,29589,102.28,desktop,Chrome,France,213
1749,2025-03-23 04:57:59,cart,65,7,41943,833.49,mobile,Safari,Germany,287
1324,2025-03-15 05:12:59,purchase,7,9,37642,569.78,desktop,Edge,USA,133
1905,2025-04-01 01:00:59,purchase,100,6,30078,481.14,desktop,Firefox,Germany,266
1274,2025-03-28 10:27:59,view,36,7,46218,724.86,desktop,Safari,Canada,258
1312,2025-03-27 04:21:59,view,62,1,25707,728.51,tablet,Chrome,France,272
1837,2025-03-11 05:57:59,view,57,1,19145,324.94,mobile,Firefox,UK,256
1007,2025-03-25 12:51:59,purchase,58,5,13778,553.33,desktop,Edge,Germany,215
1749,2025-03-26 20:51:59,purchase,8,5,41943,582.1,tablet,Firefox,Canada,50
1366,2025-03-08 11:04:59,view,84,5,48314,164.88,desktop,Edge,Germany,120
1538,2025-03-23 00:48:59,view,45,5,42851,596.74,desktop,Safari,UK,300
1419,2025-03-14 15:30:59,view,32,8,35959,915.13,desktop,Edge,Germany,66
1817,2025-03-13 02:36:59,purchase,51,4,16542,163.91,tablet,Safari,USA,183
1444,2025-03-15 07:07:59,view,22,2,49261,999.71,tablet,Safari,India,140
1225,2025-03-24 19:48:59,cart,35,1,44131,851.02,mobile,Safari,India,240
1734,2025-03-29 08:02:59,view,33,10,24281,589.97,tablet,Chrome,India,100
1947,2025-03-25 13:30:59,view,92,9,41159,932.9,tablet,Safari,UK,219
1785,2025-03-14 23:23:59,view,37,1,13972,336.18,desktop,Chrome,Canada,246
1254,2025-03-04 19:47:59,view,10,6,31371,534.96,mobile,Chrome,Canada,65
1197,2025-03-31 07:43:59,view,5,7,48471,265.42,tablet,Edge,Canada,187
1983,2025-03-07 01:49:59,view,53,9,36610,65.69,tablet,Firefox,USA,116
1992,2025-04-02 04:54:59,view,82,3,15928,590.04,tablet,Edge,Germany,264
1675,2025-03-20 15:16:59,view,68,5,42708,534.46,mobile,Safari,India,98
1835,2025-03-06 11:53:59,view,55,3,37221,319.38,tablet,Chrome,UK,93
1023,2025-03-05 16:21:59,view,79,1,27879,347.49,tablet,Safari,France,45
1531,2025-04-01 15:16:59,view,71,4,19816,629.07,mobile,Firefox,USA,169
1840,2025-03-28 19:46:59,view,60,4,30599,81.65,desktop,Safari,France,221
1557,2025-03-27 19:57:59,purchase,85,9,39954,526.99,tablet,Safari,UK,90
1914,2025-03-30 23:45:59,view,1,4,44896,188.3,mobile,Safari,Germany,77
1207,2025-03-15 23:30:59,view,68,8,35387,498.73,mobile,Edge,Canada,95
1145,2025-04-02 07:26:59,view,49,4,34905,931.98,desktop,Chrome,India,114
1497,2025-03-23 04:12:59,view,35,3,40672,619.46,desktop,Chrome,USA,280
1025,2025-03-22 05:40:59,view,53,4,16077,16.51,tablet,Edge,Canada,65
1134,2025-03-30 09:24:59,view,5,1,36868,310.34,tablet,Edge,France,155
1373,2025-03-19 13:03:59,view,88,7,18318,635.35,mobile,Safari,France,86
1943,2025-03-21 17:29:59,view,24,5,29514,662.76,mobile,Safari,France,126
1342,2025-03-07 11:34:59,view,100,8,12301,645.26,tablet,Firefox,Canada,147
1133,2025-03-19 10:48:59,view,21,8,27203,199.13,tablet,Chrome,India,251
1190,2025-03-10 17:33:59,cart,31,5,40306,245.45,mobile,Edge,India,286
1645,2025-03-10 16:51:59,cart,67,7,42764,418.02,mobile,Edge,France,35
1198,2025-04-02 03:21:59,view,46,8,28839,503.22,desktop,Chrome,USA,158
1110,2025-03-04 14:47:59,view,31,1,16811,259.49,tablet,Chrome,India,109
1917,2025-03-31 20:33:59,purchase,17,6,20108,344.12,tablet,Chrome,France,140
1711,2025-03-15 14:22:59,view,69,10,39373,82.95,mobile,Edge,France,239
1132,2025-03-08 22:14:59,cart,52,6,30921,65.56,desktop,Safari,USA,121
1190,2025-03-21 23:29:59,purchase,92,1,40306,863.21,tablet,Chrome,Canada,104
1026,2025-03-16 22:29:59,view,29,1,16786,234.51,tablet,Chrome,France,41
1965,2025-03-07 14:20:59,cart,90,9,12929,900.6,tablet,Chrome,Canada,154
1563,2025-03-17 09:28:59,purchase,27,7,30879,671.42,mobile,Safari,Canada,180
1677,2025-03-10 07:29:59,cart,77,6,10614,446.6,desktop,Chrome,UK,153
1677,2025-03-16 00:48:59,purchase,40,6,10614,494.67,tablet,Edge,USA,195
1041,2025-03-27 11:10:59,view,85,7,33782,163.11,tablet,Firefox,Canada,227
1587,2025-03-12 06:38:59,view,53,2,36813,233.57,desktop,Chrome,India,154
1493,2025-03-29 12:08:59,purchase,72,7,44823,998.53,mobile,Edge,UK,269
1191,2025-03-23 00:10:59,purchase,35,8,24730,473.33,desktop,Chrome,Germany,136
1965,2025-03-29 14:47:59,purchase,91,10,12929,311.38,desktop,Firefox,India,288
1755,2025-03-29 12:24:59,cart,19,10,31304,268.94,mobile,Chrome,India,217
1609,2025-03-06 11:33:59,view,54,6,26691,987.28,desktop,Firefox,UK,83
1707,2025-03-28 17:42:59,view,58,5,21001,741.27,mobile,Chrome,Germany,60
1306,2025-03-28 12:20:59,purchase,28,8,19071,435.57,tablet,Firefox,Canada,216
1671,2025-03-26 00:53:59,view,76,7,31499,307.13,desktop,Safari,France,248
1504,2025-03-30 15:11:59,view,60,4,19711,862.19,mobile,Chrome,UK,164
1935,2025-03-09 12:00:59,view,84,10,24320,510.59,mobile,Chrome,UK,163
1546,2025-03-23 02:35:59,view,12,4,13681,405.92,desktop,Chrome,Germany,88
1817,2025-03-22 22:39:59,view,39,3,48535,409.2,desktop,Firefox,France,140
1525,2025-03-21 08:00:59,cart,54,10,19911,389.55,tablet,Edge,India,227
1936,2025-03-24 00:32:59,view,66,10,37354,243.35,desktop,Firefox,Canada,201
1384,2025-03-29 11:33:59,cart,16,1,36895,778.34,desktop,Chrome,India,132
1504,2025-03-06 09:02:59,view,45,10,19711,759.73,desktop,Edge,India,138
1999,2025-03-11 12:47:59,view,44,4,35382,444.27,desktop,Firefox,Germany,8
1650,2025-03-31 01:07:59,view,68,4,12050,341.92,desktop,Chrome,India,211
1810,2025-03-04 10:46:59,view,63,10,47327,865.82,tablet,Edge,USA,201
1599,2025-03-23 23:56:59,cart,12,4,39934,392.37,mobile,Safari,UK,197
1599,2025-03-11 04:53:59,purchase,6,1,39934,472.4,tablet,Firefox,UK,17
1454,2025-03-19 18:15:59,view,76,7,23035,364.1,mobile,Safari,France,55
1384,2025-03-07 00:57:59,purchase,86,3,36895,25.75,tablet,Chrome,UK,86
1855,2025-03-18 15:04:59,view,39,10,40731,105.07,desktop,Chrome,UK,37
1560,2025-03-18 11:11:59,cart,91,10,26466,342.85,mobile,Safari,UK,6
1747,2025-03-07 12:35:59,cart,78,7,35415,422.22,mobile,Chrome,USA,242
1222,2025-03-25 21:36:59,view,69,6,12330,126.83,tablet,Edge,UK,182
1818,2025-03-07 12:43:59,cart,35,3,38093,483.39,desktop,Safari,USA,160
1684,2025-03-11 16:59:59,view,17,8,43115,586.97,mobile,Safari,India,9
1818,2025-03-10 19:31:59,purchase,71,7,38093,992.35,desktop,Safari,Germany,237
1005,2025-03-23 09:39:59,purchase,2,10,46189,929.36,mobile,Safari,Germany,63
1384,2025-03-30 23:03:59,purchase,92,6,17227,337.87,desktop,Firefox,UK,261
1047,2025-03-26 14:20:59,view,84,4,42613,694.56,mobile,Firefox,UK,160
1747,2025-03-30 15:25:59,purchase,54,5,35415,296.47,mobile,Chrome,France,236
1788,2025-03-30 20:56:59,cart,40,8,23125,429.01,mobile,Chrome,Canada,272
1305,2025-03-20 18:44:59,view,74,5,11511,814.83,tablet,Chrome,Germany,81
1554,2025-03-17 13:01:59,cart,12,2,42775,895.91,tablet,Chrome,Germany,247
1552,2025-03-12 06:47:59,view,89,3,18414,757.57,tablet,Chrome,India,166
1487,2025-03-26 11:13:59,view,47,3,19284,532.38,mobile,Safari,France,179
1030,2025-03-18 16:14:59,view,32,9,48474,107.45,desktop,Firefox,Canada,16
1203,2025-03-13 01:39:59,view,9,2,48999,416.11,mobile,Chrome,Canada,218
1516,2025-03-28 18:15:59,view,96,7,28837,359.8,tablet,Safari,USA,178
1788,2025-03-26 14:26:59,purchase,20,3,23125,494.28,tablet,Safari,India,247
1014,2025-03-17 07:40:59,view,9,7,29790,773.84,tablet,Safari,UK,290
1271,2025-03-29 21:05:59,view,47,9,24235,758.74,desktop,Safari,USA,209
1095,2025-03-18 02:57:59,cart,66,10,25789,635.31,tablet,Chrome,France,39
1628,2025-03-27 09:07:59,cart,12,4,17266,817.76,desktop,Firefox,Canada,288
1368,2025-03-19 09:17:59,cart,33,1,39849,658.42,mobile,Firefox,UK,59
1739,2025-03-04 17:40:59,view,77,7,40923,570.86,tablet,Firefox,Canada,200
1368,2025-04-01 08:13:59,purchase,32,6,39849,542.28,mobile,Chrome,France,167
1288,2025-03-18 12:03:59,view,3,6,40675,564.09,mobile,Chrome,India,150
1912,2025-03-31 06:09:59,view,85,9,32522,442.23,mobile,Safari,USA,222
1810,2025-03-30 02:09:59,view,89,1,37512,444.53,desktop,Edge,Germany,164
1027,2025-03-16 11:03:59,view,22,1,14681,96.33,desktop,Chrome,France,122
1307,2025-03-07 06:40:59,cart,44,4,15011,49.62,desktop,Firefox,Germany,269
1684,2025-03-29 06:30:59,cart,93,7,28052,174.7,mobile,Chrome,UK,236
1892,2025-03-06 21:41:59,view,77,8,18674,607.42,desktop,Edge,France,187
1307,2025-04-01 15:27:59,purchase,39,5,15011,971.79,mobile,Firefox,India,119
1848,2025-03-28 12:07:59,view,41,4,24950,396.56,desktop,Edge,Canada,167
1639,2025-03-20 07:47:59,view,9,10,14723,804.08,mobile,Edge,USA,118
1619,2025-03-28 15:20:59,view,89,2,22501,385.34,tablet,Safari,Canada,149
1871,2025-03-24 18:48:59,view,8,6,43638,562.89,mobile,Firefox,Canada,154
1264,2025-03-31 23:16:59,view,30,6,49555,251.83,mobile,Safari,Canada,128
1299,2025-03-13 00:34:59,purchase,60,3,34750,48.27,desktop,Firefox,Germany,139
1684,2025-03-18 00:43:59,purchase,98,4,28052,585.0,mobile,Chrome,Canada,270
1271,2025-03-30 04:50:59,view,56,10,37733,144.13,desktop,Chrome,Canada,81
1126,2025-03-29 01:29:59,view,24,3,11683,974.5,mobile,Chrome,Canada,211
1437,2025-03-26 13:08:59,view,96,5,24144,225.37,tablet,Edge,France,203
1937,2025-03-24 14:42:59,view,65,9,40124,953.32,desktop,Firefox,UK,67
1597,2025-04-01 00:24:59,view,97,10,48891,315.64,tablet,Safari,UK,28
1529,2025-03-26 17:53:59,view,59,3,29430,200.12,tablet,Safari,UK,237
1333,2025-03-20 15:20:59,cart,91,1,45845,110.49,tablet,Edge,UK,162
1876,2025-03-31 12:55:59,view,80,7,17174,881.54,tablet,Safari,Germany,38
1333,2025-03-29 10:47:59,purchase,77,10,45845,72.67,tablet,Edge,UK,89
1670,2025-03-05 20:34:59,view,7,8,41561,535.98,desktop,Safari,Canada,41
1715,2025-03-07 18:23:59,cart,72,2,35970,848.97,desktop,Safari,India,242
1413,2025-03-10 14:25:59,view,4,6,10449,787.4,mobile,Safari,Canada,142
1736,2025-03-18 10:39:59,view,17,10,18628,332.2,tablet,Safari,Germany,14
1400,2025-03-06 07:07:59,view,51,4,30483,550.33,tablet,Firefox,Germany,42
1715,2025-03-08 15:05:59,purchase,58,2,35970,645.41,mobile,Safari,UK,111
1221,2025-03-31 14:48:59,view,34,6,10994,741.78,tablet,Chrome,USA,117
1474,2025-03-24 16:52:59,view,97,3,34937,634.76,desktop,Edge,UK,69
1143,2025-03-06 06:56:59,view,28,10,14224,475.38,tablet,Chrome,India,157
1590,2025-03-14 15:44:59,view,35,10,42371,416.74,mobile,Safari,UK,161
1694,2025-03-05 17:49:59,cart,63,7,25209,324.94,mobile,Safari,France,176
1926,2025-03-17 20:49:59,view,8,1,21302,742.38,desktop,Firefox,USA,34
1344,2025-03-05 21:59:59,view,19,5,43448,858.0,mobile,Edge,India,205
1636,2025-03-19 02:53:59,view,41,3,26912,935.81,desktop,Safari,UK,217
1914,2025-03-08 00:06:59,view,56,5,44896,332.7,mobile,Chrome,Canada,30
1376,2025-03-13 15:19:59,cart,75,2,35954,947.84,desktop,Firefox,France,18
1274,2025-03-21 00:02:59,view,21,2,46218,544.05,desktop,Firefox,USA,214
1065,2025-03-06 12:56:59,cart,71,10,45195,869.57,tablet,Firefox,Canada,249
1065,2025-03-29 01:07:59,purchase,9,9,45195,842.93,desktop,Chrome,UK,249
1262,2025-03-23 12:01:59,view,60,5,39716,751.43,tablet,Safari,Germany,197
1098,2025-03-15 09:00:59,purchase,66,4,11728,196.34,mobile,Firefox,Canada,86
1583,2025-03-08 11:38:59,cart,68,1,11276,887.17,mobile,Safari,Germany,261
1843,2025-03-18 19:15:59,view,45,1,36647,987.71,tablet,Chrome,USA,133
1245,2025-03-05 15:07:59,view,34,4,16071,311.57,desktop,Safari,UK,252
1171,2025-03-21 21:33:59,view,79,2,29749,210.34,mobile,Safari,France,117
1055,2025-04-03 00:51:59,cart,58,6,31277,221.8,desktop,Safari,UK,257
1701,2025-03-17 01:53:59,view,18,2,23198,181.24,desktop,Firefox,UK,107
1725,2025-03-08 10:10:59,cart,87,1,37285,245.16,mobile,Edge,Germany,68
1474,2025-03-26 12:11:59,cart,81,4,35923,97.11,desktop,Safari,UK,249
1843,2025-03-29 07:37:59,view,63,7,49917,511.32,mobile,Edge,Canada,103
1474,2025-03-25 10:39:59,purchase,82,3,35923,689.14,mobile,Chrome,USA,70
1017,2025-03-17 19:33:59,view,25,7,20645,28.46,desktop,Safari,India,85
1443,2025-03-29 19:43:59,view,78,1,37860,572.94,mobile,Chrome,UK,188
1968,2025-04-01 07:30:59,view,87,6,33690,995.67,tablet,Chrome,UK,107
1306,2025-03-12 11:47:59,view,86,9,19071,291.01,mobile,Firefox,Canada,19
1979,2025-03-14 09:33:59,view,11,1,23675,605.18,mobile,Firefox,Germany,212
1725,2025-04-02 19:11:59,purchase,93,9,37285,539.08,desktop,Safari,France,88
1119,2025-03-11 21:35:59,view,40,6,21521,461.53,desktop,Edge,USA,289
1775,2025-03-05 17:27:59,cart,92,8,10314,153.85,desktop,Chrome,Canada,124
1627,2025-03-30 19:56:59,cart,50,8,15429,61.15,tablet,Firefox,USA,212
1089,2025-03-30 04:06:59,purchase,4,8,31276,321.5,desktop,Safari,India,132
1225,2025-03-18 09:45:59,view,71,1,44131,901.07,mobile,Firefox,Germany,31
1874,2025-03-16 16:22:59,purchase,7,9,36514,316.55,desktop,Chrome,India,225
1414,2025-03-10 08:32:59,view,34,9,46129,529.33,tablet,Safari,Canada,190
1873,2025-04-01 20:14:59,cart,83,9,41106,316.2,mobile,Firefox,France,16
1086,2025-03-26 05:13:59,view,4,5,21585,337.6,tablet,Chrome,USA,144
1308,2025-03-30 20:59:59,view,71,8,33219,400.68,tablet,Safari,Germany,173
1801,2025-03-12 10:36:59,view,82,7,12705,155.49,desktop,Firefox,USA,105
1335,2025-03-23 19:58:59,view,15,5,48120,439.85,mobile,Firefox,USA,201
1507,2025-03-28 21:04:59,view,10,1,38626,682.24,desktop,Edge,UK,9
1339,2025-03-11 11:25:59,purchase,85,8,31890,181.95,mobile,Edge,India,175
1175,2025-03-07 23:19:59,view,15,7,15706,723.56,mobile,Firefox,UK,87
1796,2025-03-07 09:27:59,view,93,1,25098,675.43,tablet,Safari,India,157
1507,2025-04-03 12:13:59,view,6,2,25697,853.65,desktop,Firefox,France,215
1077,2025-03-17 06:11:59,cart,50,1,43356,796.58,tablet,Firefox,Canada,129
1948,2025-03-20 00:06:59,view,35,7,37428,877.06,mobile,Edge,Germany,130
1546,2025-03-22 15:27:59,view,66,10,13681,905.15,tablet,Edge,Canada,120
1140,2025-03-29 12:47:59,view,76,1,37317,145.19,desktop,Edge,Canada,285
1932,2025-03-20 13:57:59,view,50,3,38196,946.78,tablet,Chrome,Germany,43
1077,2025-03-18 06:46:59,purchase,45,7,43356,947.64,tablet,Edge,Canada,274
1633,2025-03-30 00:17:59,view,92,1,19575,850.42,desktop,Firefox,France,278
1607,2025-03-05 20:34:59,view,33,6,28171,325.13,mobile,Firefox,Canada,39
1022,2025-03-13 13:19:59,cart,10,1,17446,568.69,mobile,Chrome,Germany,85
1094,2025-04-01 01:41:59,purchase,44,10,45884,393.31,mobile,Firefox,France,132
1543,2025-03-28 13:43:59,view,87,9,26538,949.14,desktop,Chrome,Canada,160
1183,2025-03-12 13:01:59,cart,35,4,18523,193.62,desktop,Chrome,USA,164
1168,2025-04-03 09:09:59,view,32,8,14363,591.41,mobile,Safari,Canada,265
1790,2025-03-06 19:37:59,view,22,2,44001,59.74,tablet,Safari,Canada,177
1183,2025-03-13 20:31:59,purchase,21,3,18523,618.5,desktop,Chrome,India,211
1353,2025-03-11 01:35:59,view,24,4,40982,311.43,desktop,Safari,Canada,259
1708,2025-03-11 07:50:59,view,78,3,15761,109.72,tablet,Safari,UK,264
1438,2025-03-12 16:31:59,view,89,2,22310,664.14,desktop,Edge,Germany,185
1173,2025-03-03 18:14:59,cart,47,6,28340,440.13,mobile,Chrome,India,256
1292,2025-03-28 21:54:59,view,65,3,23361,668.89,desktop,Edge,USA,170
1943,2025-03-18 04:00:59,view,75,10,29514,381.83,tablet,Edge,USA,44
1800,2025-03-23 06:52:59,view,44,7,34876,383.49,mobile,Firefox,UK,209
1669,2025-03-21 23:15:59,purchase,61,3,31174,931.15,tablet,Edge,Canada,264
1328,2025-04-01 18:32:59,view,3,2,37669,455.74,desktop,Firefox,UK,290
1288,2025-03-25 21:55:59,view,38,5,28898,962.72,mobile,Firefox,UK,270
1827,2025-03-11 08:03:59,view,85,4,15487,230.76,desktop,Edge,Germany,111
1162,2025-03-30 16:01:59,cart,29,6,25372,71.54,mobile,Safari,India,12
1890,2025-03-12 01:01:59,cart,87,3,23980,674.89,tablet,Safari,Germany,11
1216,2025-03-09 12:40:59,view,29,6,36357,544.74,desktop,Safari,UK,230
1674,2025-03-05 04:30:59,view,76,1,11915,681.49,tablet,Chrome,Germany,111
1334,2025-03-27 13:43:59,view,77,5,40710,793.05,tablet,Edge,USA,64
1528,2025-04-01 11:21:59,view,67,5,41457,814.29,tablet,Firefox,UK,112
1682,2025-03-28 12:41:59,cart,47,2,33404,315.8,mobile,Firefox,France,167
1700,2025-03-20 00:53:59,cart,37,4,18266,204.72,tablet,Firefox,UK,250
1168,2025-03-18 18:36:59,view,30,4,14363,411.18,desktop,Chrome,India,278
1995,2025-03-28 15:01:59,view,42,9,32994,436.16,mobile,Safari,USA,171
1821,2025-03-10 12:27:59,view,19,6,14785,946.27,tablet,Edge,France,176
1363,2025-04-02 04:38:59,view,50,10,34876,113.81,mobile,Chrome,Canada,276
1412,2025-03-28 06:21:59,cart,43,10,33149,599.46,desktop,Firefox,France,176
1554,2025-03-21 13:00:59,view,33,5,42775,291.3,mobile,Chrome,UK,204
1682,2025-03-10 20:03:59,purchase,58,2,33404,681.56,tablet,Edge,Canada,161
1720,2025-03-27 10:59:59,view,49,6,41903,830.93,desktop,Safari,France,118
1412,2025-03-04 04:46:59,purchase,49,3,33149,486.68,desktop,Firefox,USA,292
1088,2025-04-01 05:02:59,purchase,75,3,37668,532.11,tablet,Safari,Germany,31
1720,2025-03-18 10:49:59,view,49,8,41903,96.93,desktop,Firefox,Canada,70
1699,2025-03-17 13:34:59,cart,45,3,11899,590.38,tablet,Safari,Germany,206
1711,2025-03-31 00:09:59,view,17,9,17130,272.26,mobile,Firefox,France,253
1503,2025-03-14 23:36:59,view,66,5,33174,816.46,mobile,Firefox,Germany,221
1113,2025-03-06 21:52:59,view,21,7,47373,916.31,tablet,Edge,UK,15
1275,2025-03-10 13:25:59,view,22,9,25426,39.14,mobile,Chrome,USA,51
1204,2025-03-30 22:03:59,view,91,9,46723,254.17,desktop,Firefox,India,168
1990,2025-03-23 15:53:59,purchase,3,1,25303,581.67,desktop,Chrome,Canada,187
1981,2025-03-29 12:48:59,view,92,6,43888,872.55,desktop,Edge,India,231
1568,2025-03-19 01:30:59,view,56,4,35025,168.97,mobile,Edge,India,30
1431,2025-03-28 02:26:59,cart,49,3,41372,488.31,desktop,Safari,France,138
1523,2025-03-10 19:24:59,purchase,1,3,22888,568.14,desktop,Firefox,UK,240
1854,2025-03-13 20:23:59,cart,43,7,40281,237.06,desktop,Chrome,France,169
1048,2025-03-27 15:10:59,cart,61,3,10347,950.41,desktop,Chrome,France,136
1565,2025-04-01 02:19:59,view,62,10,10275,677.56,tablet,Firefox,UK,155
1366,2025-03-25 22:30:59,view,100,8,41467,276.57,desktop,Edge,Canada,99
1049,2025-03-28 01:17:59,view,86,9,10913,112.4,tablet,Firefox,Germany,252
1329,2025-03-15 22:44:59,cart,81,7,19831,889.54,desktop,Chrome,Canada,74
1334,2025-03-10 03:42:59,view,62,9,40710,274.18,tablet,Safari,Germany,33
1854,2025-03-17 05:56:59,purchase,55,4,40281,941.15,tablet,Edge,UK,198
1518,2025-03-16 01:31:59,view,44,1,34206,252.06,mobile,Firefox,UK,242
1350,2025-03-04 14:42:59,view,52,2,32005,361.18,mobile,Firefox,Canada,103
1213,2025-03-10 01:59:59,view,25,8,37360,712.94,tablet,Safari,India,186
1085,2025-03-30 23:27:59,cart,97,9,27508,959.0,mobile,Safari,USA,267
1329,2025-04-02 21:16:59,purchase,3,10,19831,580.66,tablet,Edge,India,44
1269,2025-03-16 08:41:59,view,72,4,29887,917.07,desktop,Edge,India,255
1468,2025-03-05 18:55:59,view,95,4,25384,711.73,mobile,Edge,USA,250
1633,2025-03-24 05:55:59,cart,61,10,19575,381.37,tablet,Chrome,UK,98
1391,2025-03-07 05:36:59,view,30,5,27376,205.23,mobile,Safari,UK,52
1945,2025-03-12 23:14:59,view,28,6,22329,44.99,tablet,Safari,France,23
1693,2025-03-20 11:20:59,view,39,6,12985,278.42,desktop,Firefox,Canada,49
1309,2025-03-06 23:30:59,view,60,1,41399,101.83,desktop,Edge,UK,192
1269,2025-03-07 00:45:59,purchase,72,6,29887,595.52,desktop,Chrome,Canada,116
1633,2025-03-12 01:33:59,purchase,93,3,19575,219.61,tablet,Safari,UK,174
1867,2025-03-23 02:49:59,view,89,3,11204,555.92,desktop,Safari,Germany,282
1365,2025-03-16 18:14:59,purchase,67,7,21026,566.77,mobile,Firefox,Canada,208
1225,2025-04-02 18:28:59,cart,21,4,40128,916.31,tablet,Safari,UK,24
1492,2025-03-29 17:26:59,view,82,6,39784,850.63,desktop,Safari,India,249
1671,2025-03-31 02:08:59,view,64,10,46847,297.14,mobile,Chrome,India,276
